Temp(degC),Salinity(PSU),pH,DO(mg/l),precipitation(mm),Air_temp(degC)
25.188,34.79107465,8.29291543,6.573579688,0,22.94682526
25.191,34.79105844,8.292913965,6.572514844,0,22.98441263
25.192,34.783,8.2991,6.571982422,0,23.02620631
25.192,34.792,8.2946,6.571716211,0,23.07410316
25.19,34.797,8.2931,6.571583105,0,23.13055158
25.188,34.8,8.2918,6.571516553,0,23.19427579
25.187,34.801,8.2891,6.570358276,0,23.26363789
25.185,34.797,8.2873,6.441129138,0,23.34031895
25.183,34.789,8.2866,6.368914569,0,23.42515947
25.182,34.779,8.2861,6.405021854,0,23.51507974
25.181,34.771,8.2857,6.423075496,0,23.60603987
25.181,34.764,8.2851,6.432102317,0,23.69601993
25.182,34.76,8.2836,6.436615728,0,23.78150997
25.184,34.756,8.283,6.438872433,0,23.86475498
25.186,34.747,8.2841,6.440000786,0,23.94837749
25.189,34.738,8.2862,6.440564962,0,24.03018875
25.192,34.727,8.2898,6.44084705,0,24.10959437
25.196,34.718,8.2945,6.440988094,0,24.18829719
25.2,34.711,8.2999,6.506244047,0,24.26864859
25.203,34.706,8.30335,6.645722024,0,24.3518243
25.206,34.704,8.309275,6.763061012,0,24.44041215
25.209,34.704,8.3171875,6.854930506,0,24.53220607
25.212,34.709,8.32694375,6.950465253,0,24.62460304
25.215,34.717,8.338521875,6.998232626,0,24.71880152
25.218,34.731,8.351910937,7.022116313,0,24.81490076
25.22,34.745,8.365855469,7.034058157,0,24.91195038
25.222,34.755,8.369877734,7.046,0,25.00947519
25.222,34.761,8.369538867,7.0567,0,25.10673759
25.221,34.762,8.369369434,7.103,0,25.2028688
25.219,34.761,8.369284717,7.1311,0,25.2979344
25.215,34.76,8.369242358,7.14335,0,25.3934672
25.209,34.755,8.369221179,7.149475,0,25.4882336
25.2055,34.746,8.36921059,7.1525375,0,25.5831168
25.19925,34.736,8.369205295,7.15406875,0,25.6790584
25.192125,34.726,8.369202647,7.154834375,0,25.7770292
25.1835625,34.718,8.3739,7.155217187,0,25.8785146
25.17428125,34.711,8.3692,7.155408594,0,25.9852573
25.16464063,34.704,8.3641,7.1711,0,26.09612865
25.15332031,34.693,8.3566,7.1592,0,26.21106432
25.14116016,34.682,8.3494,7.1556,0,26.33103216
25.12808008,34.669,8.3426,7.1666,0,26.45601608
25.12654004,34.659,8.3355,7.1784,0,26.58250804
25.12731006,34.653,8.3285,7.1822,0,26.70575402
25.12769507,34.651,8.3248,7.1856,0,26.82237701
25.12788757,34.654,8.31875,7.1865,0,26.92968851
25.12798383,34.663,8.319175,7.1917,0,27.02834425
25.12803195,34.7005,8.3193875,7.2087,0,27.11967213
25.12805602,34.70225,8.31949375,7.2203,0,27.20183606
25.12806805,34.714625,8.319546875,7.2411,0,27.27241803
25.12807406,34.7348125,8.319573438,7.2677,0,27.33520902
25.12807707,34.75090625,8.319586719,7.29555,0,27.39460451
25.135,34.75895312,8.319593359,7.323925,0,27.45280225
25.142,34.76297656,8.31959668,7.3517625,0,27.51240113
25.1455,34.76498828,8.31959834,7.37903125,0,27.57170056
25.15125,34.76599414,8.31959917,7.406615625,0,27.62635028
25.157625,34.76649707,8.327499585,7.433207813,0,27.67817514
25.1638125,34.76674854,8.341299792,7.457553906,0,27.72708757
25.16940625,34.778,8.357849896,7.480476953,0,27.77304379
25.17470313,34.77,8.365624948,7.502838477,0,27.81502189
25.18035156,34.767,8.368512474,7.524719238,0,27.85201095
25.18717578,34.772,8.369056237,7.546609619,0,27.88300547
25.19158789,34.78,8.368784356,7.56695481,0,27.90900274
25.19129395,34.784,8.368648415,7.568677405,0,27.91400137
25.19114697,34.793,8.368580444,7.567816107,0,27.91150205
25.19107349,34.805,8.368546459,7.567385458,0,27.91025239
25.19103674,34.818,8.368529467,7.567170134,0,27.90962757
25.19101837,34.832,8.36852097,7.567062472,0,27.90931515
25.19100919,34.846,8.3734,7.567008641,0,27.90915894
25.19100459,34.858,8.3714,7.566981725,0,27.90908084
25.1910023,34.865,8.3696,7.566968267,0,27.90904179
25.196,34.878,8.3649,7.5873,0,27.90902226
25.191,34.895,8.3612,7.5704,0,27.9090125
25.187,34.916,8.3587,7.5498,0,27.89600625
25.184,34.9405,8.3556,7.5297,0,27.86950312
25.178,34.96775,8.3519,7.514,0,27.83525156
25.17,34.998875,8.34925,7.5021,0,27.79562578
25.1595,35.0344375,8.343975,7.4962,0,27.75331289
25.14725,35.07421875,8.3373875,7.4953,0,27.70815645
25.133125,35.11810938,8.33084375,7.4984,0,27.65907822
25.1165625,35.16655469,8.324421875,7.5092,0,27.60753911
25.09828125,35.22027734,8.318310937,7.5289,0,27.55376956
25.07864062,35.27413867,8.315955469,7.549,0,27.49638478
25.05982031,35.29706934,8.316827734,7.5638,0,27.43469239
25.04241016,35.30803467,8.317263867,7.5746,0,27.36734619
25.02720508,35.31351733,8.317481934,7.5775,0,27.2931731
25.02510254,35.31625867,8.317590967,7.5784,0,27.21358655
25.02615381,35.31762933,8.317645483,7.5817,0,27.12879327
25.02667944,35.31831467,8.317672742,7.5811,0,27.03889664
25.02694226,35.31865733,8.317686371,7.5761,0,26.94294832
25.02707367,35.31882867,8.317693185,7.5692,0,26.84347416
25.02713937,35.31891433,8.3136,7.56,0,26.74323708
25.02717223,35.32,8.3177,7.5496,0,26.64361854
25.02718865,35.319,8.3208,7.5392,0,26.54680927
25.02719687,35.323,8.3239,7.5244,0,26.45190463
25.02720097,35.324,8.3275,7.53945,0,26.35845232
25.03360049,35.3285,8.3306,7.539575,0,26.26722616
25.04730024,35.34075,8.333,7.5396375,0,26.18011308
25.05865012,35.356375,8.3351,7.53966875,0,26.09355654
25.05932506,35.3716875,8.3369,7.539684375,0,26.00427827
25.05898759,35.38184375,8.3385,7.539692188,0,25.91063913
25.05881886,35.394,8.3399,7.539696094,0,25.81031957
25.05873449,35.392,8.3403,7.539694141,0,25.70465978
25.05869231,35.397,8.3392,7.539693164,0,25.59582989
25.05867121,35.401,8.3369,7.539692676,0,25.48241495
25.05866067,35.405,8.333,7.539692432,0,25.36320747
25.05865539,35.408,8.3285,7.53969231,0,25.24210374
25.05865276,35.41,8.3245,7.539692249,0,25.12255187
25.06,35.412,8.3203,7.539692218,0,25.00727593
25.055,35.417,8.3164,7.539692203,0,24.89913797
25.053,35.42,8.3124,7.539692195,0,24.79656898
25.048,35.42,8.3076,7.454546098,0,24.69778449
25.0425,35.418,8.3028,7.278273049,0,24.60389225
25.03775,35.413,8.2982,7.135586524,0,24.51694612
25.032875,35.409,8.2944,7.181943262,0,24.43347306
25.0269375,35.406,8.2922,7.205121631,0,24.35173653
25.01896875,35.404,8.2917,7.216710816,0,24.26986827
25.00798437,35.404,8.2931,7.222505408,0,24.18493413
24.99499219,35.405,8.2967,7.225402704,0,24.09896707
24.98149609,35.405,8.3119,7.223954056,0,24.01498353
24.96774805,35.407,8.31215,7.223229732,0,23.93149177
24.95437402,35.41,8.317925,7.22286757,0,23.84824588
24.95218701,35.413,8.3184625,7.222686489,0,23.76612294
24.95309351,35.414,8.31819375,7.222595948,0,23.68556147
24.95304675,35.414,8.318059375,7.222550678,0,23.60728074
24.95302338,35.412,8.317992187,7.222528043,0,23.53314037
24.95301169,35.41,8.317958594,7.222516725,0,23.46157018
24.95300584,35.407,8.317941797,7.222511067,0,23.39078509
24.95300292,35.404,8.317933398,7.200205533,0,23.32189255
24.95300146,35.399,8.317929199,7.079052767,0,23.25444627
24.95300073,35.395,8.3179271,6.910326383,0,23.18872314
24.95,35.391,8.319,6.800863192,0,23.12586157
24.954,35.389,8.3126,6.746131596,0,23.06543078
24.953,35.389,8.3095,6.718765798,0,23.00771539
24.948,35.389,8.3066,6.711982899,0,22.9533577
24.945,35.39,8.3018,6.715374348,0,22.90167885
24.9385,35.392,8.2978,6.717070073,0,22.85383942
24.94175,35.395,8.2948,6.717917936,0,22.80941971
24.943375,35.398,8.2913,6.718341867,0,22.76770986
24.9441875,35.4,8.2873,6.718553832,0,22.72785493
24.94459375,35.4,8.2821,6.718659815,0,22.68942746
24.94479688,35.398,8.275,6.718712807,0,22.65121373
24.94489844,35.396,8.2677,6.718739302,0,22.61410687
24.94494922,35.393,8.2614,6.71875255,0,22.57855343
24.94497461,35.389,8.255,6.729176275,0,22.54427672
24.94496191,35.383,8.2487,6.756688138,0,22.51013836
24.94495557,35.377,8.2436,6.794394069,0,22.47656918
24.94495239,35.373,8.2404,6.831697034,0,22.44228459
24.94495081,35.371,8.2396,6.871048517,0,22.40664229
24.94495001,35.37,8.2421,6.915074259,0,22.36982115
24.94494962,35.371,8.2471,6.959337129,0,22.33141057
24.94494942,35.372,8.26625,7.000518565,0,22.29070529
24.94494932,35.375,8.266975,7.036609282,0,22.24685264
24.94494927,35.379,8.2729375,7.064504641,0,22.19942632
24.93847463,35.384,8.28306875,7.087402321,0,22.15071316
24.92973732,35.387,8.294184375,7.11020116,0,22.10285658
24.92136866,35.39,8.304842188,7.13260058,0,22.05692829
24.91618433,35.391,8.313371094,7.15545029,0,22.01496415
24.91,35.392,8.320085547,7.176925145,0,21.97598207
24.906,35.393,8.324692773,7.189762573,0,21.93849104
24.905,35.393,8.326996387,7.192481286,0,21.90424552
24.905,35.392,8.3321,7.191121929,0,21.87362276
24.904,35.392,8.3302,7.190442251,0,21.84381138
24.902,35.39,8.3293,7.190102412,0,21.81140569
24.8965,35.388,8.3293,7.189932492,0,21.77370284
24.88575,35.387,8.3314,7.189847532,0,21.72885142
24.871375,35.384,8.3331,7.189805052,0,21.67742571
24.8541875,35.38,8.3325,7.2099,0,21.62171286
24.83359375,35.375,8.3315,7.2026,0,21.64956928
24.80929688,35.368,8.33,7.1952,0,21.6634975
24.79864844,35.363,8.3284,7.1861,0,21.6704616
24.79882422,35.359,8.3274,7.1747,0,21.67394366
24.79891211,35.358,8.3263,7.1614,0,21.67568468
24.79895605,35.36,8.3249,7.1461,0,21.6765552
24.79897803,35.364,8.3241,7.1301,0,21.67699045
24.79896704,35.369,8.3243,7.1146,0,21.67677283
24.79896155,35.378,8.3254,7.099,0,21.67666401
24.7989588,35.391,8.3279,7.0835,0,21.6766096
24.79895743,35.402,8.3298,7.0687,0,21.6765824
24.79895674,35.409,8.3295,7.0545,0,21.6765688
24.799,35.412,8.3277,7.0416,0,21.676562
24.8,35.409,8.3235,7.0306,0,21.6765586
24.799,35.403,8.3178,7.0216,0,21.6765569
24.799,35.395,8.31465,7.0148,0,21.67655605
24.79597837,35.3665,8.308875,7.0109,0,21.61177802
24.78898919,35.36425,8.3006875,7.01,0,21.45038901
24.77999459,35.365375,8.29669375,7.00525,0,21.24169451
24.7709973,35.3659375,8.295946875,6.989225,0,21.03434725
24.76399865,35.36621875,8.295573437,6.9590125,0,20.85167363
24.76049932,35.36635938,8.295386719,6.91020625,0,20.75883681
24.757,35.36642969,8.295293359,6.842803125,0,20.71241841
24.753,35.36646484,8.29524668,6.758401562,0,20.6892092
24.751,35.36648242,8.29522334,6.669500781,0,20.6776046
24.749,35.36649121,8.29521167,6.713951172,0,20.6718023
24.746,35.361,8.2878,6.736176367,0,20.66890115
24.744,35.372,8.2927,6.747288965,0,20.66745058
24.74,35.38,8.2952,6.752845264,0,20.66672529
24.734,35.382,8.2937,6.755623413,0,20.63736264
24.728,35.383,8.2908,6.757012488,0,20.59018132
24.723,35.386,8.288,6.757707025,0,20.54859066
24.718,35.386,8.2874,6.758054294,0,20.50179533
24.714,35.385,8.2876,6.758227928,0,20.44539767
24.709,35.385,8.2877,6.770013964,0,20.38519883
24.704,35.388,8.28775,6.789506982,0,20.32359942
24.7,35.395,8.287775,6.799253491,0,20.26879971
24.695,35.402,8.2878875,6.804126746,0,20.23089985
24.69,35.414,8.28794375,6.806563373,0,20.20044993
24.686,35.4285,8.287971875,6.807781686,0,20.16622496
24.681,35.44625,8.287985938,6.808390843,0,20.12961248
24.677,35.467625,8.287992969,6.808695422,0,20.08980624
24.672,35.4908125,8.292496484,6.808847711,0,20.04890312
24.667,35.51340625,8.299548242,6.808923855,0,20.01095156
24.66,35.53320313,8.307474121,6.809,0,19.97447578
24.6565,35.54910156,8.314887061,6.8198,0,19.93773789
24.65025,35.56155078,8.32209353,6.8339,0,19.90236895
24.642625,35.57077539,8.330046765,6.8193,0,19.86918447
24.6363125,35.5738877,8.334023383,6.8152,0,19.83959224
24.63946875,35.585,8.332035074,6.8209,0,19.81429612
24.64104688,35.582,8.331040919,6.8226,0,19.79114806
24.64183594,35.581,8.330543842,6.8228,0,19.76657403
24.64223047,35.58,8.330295304,6.808885783,0,19.73978701
24.64242773,35.583,8.330171034,6.791192892,0,19.70889351
24.6423291,35.584,8.3301089,6.764396446,0,19.67544675
24.64227979,35.582,8.330077832,6.739448223,0,19.64022338
24.64225513,35.58,8.330062299,6.715874111,0,19.60211169
24.6422428,35.577,8.330054532,6.695137056,0,19.56005584
24.64223663,35.574,8.327627266,6.676118528,0,19.51602792
24.64223355,35.57,8.326813633,6.655209264,0,19.47201396
24.64223201,35.567,8.326406816,6.634404632,0,19.42850698
24.64223124,35.562,8.326203408,6.615652316,0,19.38725349
24.64223085,35.557,8.326101704,6.598076158,0,19.34762675
24.64211543,35.554,8.326050852,6.581388079,0,19.30731337
24.63405771,35.552,8.326025426,6.565494039,0,19.26765669
24.61902886,35.551,8.326012713,6.54984702,0,19.22882834
24.60001443,35.552,8.3209,6.53492351,0,19.19091417
24.58150721,35.553,8.3252,6.521161755,0,19.15545709
24.56525361,35.555,8.326,6.508380877,0,19.12272854
24.5536268,35.559,8.3208,6.496490439,0,19.09236427
24.5453134,35.564,8.3137,6.488645219,0,19.06568214
24.5386567,35.572,8.3105,6.492567829,0,19.04284107
24.53532835,35.583,8.30415,6.494529134,0,19.02542053
24.53,35.596,8.296025,6.495509786,0,19.01321027
24.532,35.607,8.2961125,6.496000113,0,19.00510513
24.532,35.615,8.29615625,6.496245276,0,18.99855257
24.53,35.618,8.296178125,6.496367857,0,18.99277628
24.523,35.615,8.296189063,6.496429148,0,18.98838814
24.516,35.608,8.296194531,6.496459793,0,18.98969407
24.512,35.568,8.296197266,6.4808,0,18.99034704
24.507,35.566,8.296198633,6.498379897,0,18.99067352
24.502,35.562,8.296199316,6.511639948,0,18.99083676
24.498,35.548,8.296199658,6.515119974,0,18.99091838
24.497,35.5315,8.2962,6.513379961,0,18.99095919
24.499,35.51575,8.3026,6.512509955,0,18.99097959
24.5245,35.506375,8.3052,6.512074952,0,18.9909898
24.52525,35.5041875,8.3071,6.51185745,0,18.9909949
24.525625,35.50528125,8.3102,6.511748699,0,18.99099745
24.5278125,35.50582812,8.3119,6.511694324,0,18.99549872
24.52671875,35.50610156,8.3119,6.511667136,0,19.00224936
24.52617187,35.50623828,8.3116,6.511653542,0,19.01062468
24.52589844,35.493,8.3111,6.5186,0,19.02131234
24.52576172,35.496,8.3111,6.5047,0,19.03315617
24.52569336,35.496,8.3122,6.4971,0,19.04607809
24.52565918,35.497,8.3125,6.4901,0,19.06053904
24.52564209,35.502,8.3108,6.4792,0,19.07626952
24.52563354,35.508,8.3082,6.4701,0,19.09313476
24.52562927,35.515,8.3042,6.4632,0,19.11156738
24.52331464,35.523,8.3004,6.4571,0,19.13128369
24.52447195,35.528,8.2978,6.4528,0,19.15164185
24.5238933,35.533,8.296,6.4491,0,19.17232092
24.52360397,35.536,8.2951,6.4453,0,19.19316046
24.5234593,35.538,8.2952,6.4446,0,19.21458023
24.52338697,35.538,8.296,6.4493,0,19.23679012
24.5233508,35.535,8.2984,6.4584,0,19.25889506
24.52333272,35.528,8.3025,6.4729,0,19.28144753
24.52332368,35.519,8.307,6.487,0,19.30472376
24.521,35.509,8.311,6.4961,0,19.32836188
24.526,35.5025,8.3148,6.5018,0,19.35268094
24.521,35.49125,8.3177,6.5021,0,19.37734047
24.517,35.476625,8.321,6.499,0,19.40317024
24.5125,35.4573125,8.3253,6.4946,0,19.42908512
24.50475,35.43415625,8.3299,6.4851,0,19.45554256
24.494375,35.40607813,8.3346,6.4693,0,19.48277128
24.4921875,35.39903906,8.3394,6.4527,0,19.51138564
24.49159375,35.40255859,8.344,6.438,0,19.54269282
24.49129687,35.40431836,8.3486,6.4249,0,19.57684641
24.49114844,35.40519824,8.3533,6.4156,0,19.6154232
24.49107422,35.40563818,8.3576,6.4059,0,19.6577116
24.49103711,35.40585815,8.3614,6.3927,0,19.7043558
24.49101855,35.40596814,8.3646,6.3796,0,19.7556779
24.49100928,35.40602313,8.367,6.3666,0,19.81233895
24.484,35.40605063,8.3675,6.3574,0,19.87216948
24.49,35.40606438,8.3652,6.3393,0,19.93358474
24.491,35.41003219,8.3463,6.31195,0,19.99479237
24.4845,35.42001609,8.34515,6.273625,0,20.05439618
24.4795,35.43250805,8.341675,6.2251625,0,20.11369809
24.47275,35.44975402,8.3318375,6.16808125,0,20.17334905
24.461875,35.46837701,8.31651875,6.100790625,0,20.23217452
24.4464375,35.48668851,8.300609375,6.120045313,0,20.29008726
24.42921875,35.50534425,8.301604687,6.129672656,0,20.34854363
24.41260937,35.52317213,8.302102344,6.134486328,0,20.40877182
24.39780469,35.54058606,8.302351172,6.136893164,0,20.47138591
24.38690234,35.55879303,8.302475586,6.138096582,0,20.53869295
24.37945117,35.57589652,8.302537793,6.138698291,0,20.60884648
24.37472559,35.58944826,8.302568896,6.138999146,0,20.68042324
24.37236279,35.59672413,8.302584448,6.139149573,0,20.75471162
24.368,35.609,8.302576672,6.139224786,0,20.83135581
24.37,35.608,8.302572784,6.139262393,0,20.9096779
24.37,35.608,8.30257084,6.188731197,0,20.98833895
24.367,35.609,8.302569868,6.255015598,0,21.06716948
24.3635,35.61,8.302569382,6.313857799,0,21.14508474
24.35775,35.611,8.302569139,6.3647289,0,21.22204237
24.351375,35.609,8.302569261,6.41591445,0,21.29952118
24.3441875,35.606,8.302569322,6.458657225,0,21.37626059
24.33609375,35.604,8.302569352,6.486978612,0,21.4526303
24.32704688,35.602,8.2999,6.507639306,0,21.52831515
24.31852344,35.6,8.2937,6.527069653,0,21.60315757
24.31126172,35.599,8.2911,6.549734827,0,21.67657879
24.30563086,35.598,8.295,6.582717413,0,21.74878939
24.30131543,35.598,8.2996,6.618708707,0,21.8188947
24.294,35.602,8.3009,6.647104353,0,21.88694735
24.291,35.607,8.3035,6.669502177,0,21.95247367
24.29,35.617,8.3071,6.685651088,0,22.01473684
24.289,35.624,8.3106,6.697375544,0,22.07436842
24.289,35.627,8.3144,6.709387772,0,22.13118421
24.289,35.626,8.3171,6.720643886,0,22.1855921
24.289,35.618,8.3174,6.7399,0,22.23729605
24.289,35.607,8.318,6.7495,0,22.28564803
24.291,35.596,8.3202,6.7612,0,22.33032401
24.293,35.586,8.3226,6.7764,0,22.37166201
24.297,35.575,8.3257,6.7974,0,22.409331
24.3,35.577,8.3291,6.8169,0,22.4431655
24.302,35.578,8.3323,6.8302,0,22.47408275
24.303,35.5785,8.336,6.8396,0,22.50204138
24.303,35.57825,8.3405,6.8431,0,22.52652069
24.302,35.578125,8.3453,6.8446,0,22.54226034
24.3,35.5780625,8.3505,6.8476,0,22.53763017
24.297,35.57803125,8.3561,6.8481,0,22.53531509
24.291,35.57801563,8.362,6.8459,0,22.53415754
24.285,35.57800781,8.3671,6.8435,0,22.53357877
24.279,35.579,8.3703,6.8415,0,22.53328939
24.273,35.587,8.3716,6.8409,0,22.53314469
24.268,35.585,8.3703,6.843,0,22.53307235
24.261,35.578,8.367,6.8456,0,22.53303617
24.2575,35.571,8.3479,6.8474,0,22.53301809
24.25125,35.564,8.3466,6.8501,0,22.53300904
24.243625,35.5675,8.3445,6.8539,0,22.51750452
24.2353125,35.56925,8.33785,6.8578,0,22.49275226
24.22565625,35.570125,8.333425,6.8617,0,22.46187613
24.21482813,35.5705625,8.3326625,6.8651,0,22.42643807
24.20291406,35.57078125,8.33304375,6.8673,0,22.38771903
24.18945703,35.57089062,8.333234375,6.8699,0,22.34585952
24.17522852,35.57094531,8.333329688,6.8735,0,22.30042976
24.16961426,35.57097266,8.333377344,6.8774,0,22.25171488
24.17242139,35.57098633,8.333401172,6.8817,0,22.20085744
24.17382495,35.57097949,8.333413086,6.8841,0,22.14692872
24.17452673,35.57097607,8.333419043,6.8823,0,22.08996436
24.17487762,35.57097437,8.329,6.8769,0,22.02948218
24.17505307,35.57097351,8.3319,6.8668,0,21.96574109
24.17514079,35.57097308,8.3357,6.8523,0,21.89887054
24.17518465,35.57097287,8.3421,6.84305,0,21.82943527
24.17520658,35.57097298,8.34565,6.826225,0,21.75721764
24.17521755,35.583,8.349975,6.8023625,0,21.68310882
24.17521207,35.572,8.3490375,6.77478125,0,21.60655441
24.17520933,35.563,8.34856875,6.747290625,0,21.5282772
24.17520796,35.559,8.348334375,6.721445313,0,21.4486386
24.17520864,35.561,8.348217188,6.699422656,0,21.3683193
24.17520898,35.564,8.348158594,6.680511328,0,21.28665965
24.17520915,35.565,8.348129297,6.663055664,0,21.20432983
24.17520924,35.569,8.348114648,6.648477832,0,21.12116491
24.17520928,35.576,8.348121973,6.6275,0,21.03758246
24.1752093,35.583,8.3543,6.6226,0,20.95529123
24.172,35.59,8.3481,6.6183,0,20.87514561
24.168,35.596,8.3436,6.6143,0,20.79807281
24.17520932,35.6,8.3423,6.6092,0,20.7255364
24.18060466,35.604,8.3422,6.6069,0,20.6577682
24.18780233,35.612,8.3415,6.6102,0,20.5948841
24.18840116,35.62,8.3428,6.6167,0,20.53844205
24.18810175,35.629,8.3464,6.6271,0,20.48872103
24.18795204,35.638,8.3489,6.6351,0,20.44236051
24.18787718,35.644,8.3485,6.6354,0,20.39568026
24.18783976,35.649,8.34185,6.6295,0,20.34684013
24.18782104,35.652,8.33915,6.60805,0,20.29342006
24.18781169,35.652,8.332725,6.5996,0,20.23571003
24.18780701,35.651,8.3240125,6.5816,0,20.17585502
24.18780467,35.646,8.31260625,6.55285,0,20.11192751
24.1878035,35.637,8.301753125,6.532325,0,20.04296375
24.17390175,35.628,8.301926563,6.5393625,0,19.97248188
24.16195087,35.621,8.302013281,6.54288125,0,19.90424094
24.15597544,35.616,8.302056641,6.544640625,0,19.84062047
24.15298772,35.613,8.30207832,6.545520313,0,19.78481023
24.15299386,35.611,8.30208916,6.545960156,0,19.73490512
24.15299693,35.608,8.30208374,6.545740234,0,19.68845256
24.15299846,35.606,8.30208103,6.545630273,0,19.64622628
24.15299923,35.606,8.302079675,6.545575293,0,19.60961314
24.15299962,35.606,8.302078998,6.545547803,0,19.57680657
24.15299942,35.604,8.3021,6.545534058,0,19.54640328
24.15,35.6,8.3095,6.545527185,0,19.51670164
24.149,35.594,8.3101,6.545523749,0,19.48635082
